"GEO_ID","NAME","P1_001N","P1_002N","P1_003N","P1_004N","P1_005N","P1_006N","P1_007N","P1_008N","P1_009N","P1_010N","P1_011N","P1_012N","P1_013N","P1_014N","P1_015N","P1_016N","P1_017N","P1_018N","P1_019N","P1_020N","P1_021N","P1_022N","P1_023N","P1_024N","P1_025N","P1_026N","P1_027N","P1_028N","P1_029N","P1_030N","P1_031N","P1_032N","P1_033N","P1_034N","P1_035N","P1_036N","P1_037N","P1_038N","P1_039N","P1_040N","P1_041N","P1_042N","P1_043N","P1_044N","P1_045N","P1_046N","P1_047N","P1_048N","P1_049N","P1_050N","P1_051N","P1_052N","P1_053N","P1_054N","P1_055N","P1_056N","P1_057N","P1_058N","P1_059N","P1_060N","P1_061N","P1_062N","P1_063N","P1_064N","P1_065N","P1_066N","P1_067N","P1_068N","P1_069N","P1_070N","P1_071N"
"1000000US360470003015000","Block 5000, Block Group 5, Census Tract 3.01, Kings County, New York","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1000000US360470003015001","Block 5001, Block Group 5, Census Tract 3.01, Kings County, New York","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1000000US360470003015002","Block 5002, Block Group 5, Census Tract 3.01, Kings County, New York","58","34","31","1","0","0","0","2","24","19","0","0","12","0","7","0","0","0","0","0","0","0","0","0","0","3","2","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","2","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1000000US360470003015003","Block 5003, Block Group 5, Census Tract 3.01, Kings County, New York","307","273","244","8","1","15","0","5","34","34","4","0","13","0","16","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1000000US360470003015004","Block 5004, Block Group 5, Census Tract 3.01, Kings County, New York","38","33","25","1","2","5","0","0","5","3","1","0","0","0","0","0","0","0","2","0","0","0","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1000000US360470003015005","Block 5005, Block Group 5, Census Tract 3.01, Kings County, New York","101","99","89","4","0","3","0","3","2","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1000000US360470003015006","Block 5006, Block Group 5, Census Tract 3.01, Kings County, New York","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1000000US360470005011000","Block 1000, Block Group 1, Census Tract 5.01, Kings County, New York","1663","1561","1330","62","1","114","0","54","102","98","11","0","31","0","46","0","0","0","7","0","0","1","1","1","0","4","0","0","0","0","0","0","0","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1000000US360470005011001","Block 1001, Block Group 1, Census Tract 5.01, Kings County, New York","886","804","700","16","0","72","0","16","82","78","1","3","5","0","68","0","1","0","0","0","0","0","0","0","0","4","0","2","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1000000US360470005012000","Block 2000, Block Group 2, Census Tract 5.01, Kings County, New York","540","507","333","10","0","150","0","14","33","32","3","1","8","0","16","2","0","0","2","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1000000US360470005012001","Block 2001, Block Group 2, Census Tract 5.01, Kings County, New York","511","450","397","8","2","36","0","7","61","58","6","1","16","4","30","0","0","0","1","0","0","0","0","0","0","3","0","0","0","0","0","0","0","1","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1000000US360470005013000","Block 3000, Block Group 3, Census Tract 5.01, Kings County, New York","170","149","137","3","4","2","0","3","21","17","6","0","5","0","6","0","0","0","0","0","0","0","0","0","0","4","0","2","0","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1000000US360470005013001","Block 3001, Block Group 3, Census Tract 5.01, Kings County, New York","634","593","513","13","0","60","1","6","41","37","3","0","15","0","11","2","0","0","2","0","0","4","0","0","0","4","0","1","0","2","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1000000US360470005021000","Block 1000, Block Group 1, Census Tract 5.02, Kings County, New York","895","841","688","57","0","90","0","6","54","50","2","2","18","0","24","0","0","0","0","0","0","4","0","0","0","4","3","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1000000US360470005021001","Block 1001, Block Group 1, Census Tract 5.02, Kings County, New York","520","474","438","3","2","22","0","9","46","41","4","1","11","1","18","4","1","0","1","0","0","0","0","0","0","5","0","0","0","2","0","0","0","1","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1000000US360470005021002","Block 1002, Block Group 1, Census Tract 5.02, Kings County, New York","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1000000US360470005022000","Block 2000, Block Group 2, Census Tract 5.02, Kings County, New York","203","183","159","1","1","14","0","8","20","15","4","0","0","0","8","0","2","0","1","0","0","0","0","0","0","3","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","2","0","0","0","0","0","0","0"
"1000000US360470005022001","Block 2001, Block Group 2, Census Tract 5.02, Kings County, New York","230","203","165","9","0","26","0","3","27","24","1","0","14","0","9","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1000000US360470005022002","Block 2002, Block Group 2, Census Tract 5.02, Kings County, New York","792","722","640","12","0","51","0","19","70","69","11","0","15","1","34","1","4","0","0","0","1","0","0","0","2","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1000000US360470007001000","Block 1000, Block Group 1, Census Tract 7, Kings County, New York","249","218","189","9","0","15","0","5","31","30","8","1","1","0","17","0","0","0","3","0","0","0","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1000000US360470007001001","Block 1001, Block Group 1, Census Tract 7, Kings County, New York","458","378","300","19","0","29","0","30","80","73","3","1","31","0","30","0","0","0","7","0","0","0","0","1","0","7","0","0","0","0","0","0","4","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1000000US360470007001002","Block 1002, Block Group 1, Census Tract 7, Kings County, New York","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1000000US360470007001003","Block 1003, Block Group 1, Census Tract 7, Kings County, New York","32","14","3","3","0","4","0","4","18","17","4","5","6","0","2","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1000000US360470007001004","Block 1004, Block Group 1, Census Tract 7, Kings County, New York","1212","1065","804","77","0","164","0","20","147","142","8","2","61","0","68","0","0","0","2","0","0","0","0","1","0","5","0","0","0","0","0","0","2","0","2","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1000000US360470007001005","Block 1005, Block Group 1, Census Tract 7, Kings County, New York","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1000000US360470007001006","Block 1006, Block Group 1, Census Tract 7, Kings County, New York","236","214","198","10","0","4","0","2","22","20","2","0","10","0","7","0","0","0","0","0","0","0","0","1","0","2","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1000000US360470007002000","Block 2000, Block Group 2, Census Tract 7, Kings County, New York","344","317","284","3","0","24","0","6","27","26","5","0","16","0","5","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1000000US360470007002001","Block 2001, Block Group 2, Census Tract 7, Kings County, New York","335","314","295","0","0","16","0","3","21","20","0","0","3","0","11","0","6","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1000000US360470007002002","Block 2002, Block Group 2, Census Tract 7, Kings County, New York","242","216","201","0","0","6","0","9","26","26","6","0","0","1","17","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1000000US360470007003000","Block 3000, Block Group 3, Census Tract 7, Kings County, New York","252","229","200","3","0","25","0","1","23","23","0","3","1","0","17","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1000000US360470007003001","Block 3001, Block Group 3, Census Tract 7, Kings County, New York","446","399","334","9","2","45","0","9","47","46","3","2","13","0","26","0","0","0","0","0","0","0","1","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1000000US360470007003002","Block 3002, Block Group 3, Census Tract 7, Kings County, New York","339","305","261","7","0","26","0","11","34","34","5","3","12","0","11","1","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1000000US360470007003003","Block 3003, Block Group 3, Census Tract 7, Kings County, New York","270","252","212","11","1","21","0","7","18","18","2","0","3","0","7","0","0","0","3","0","0","1","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1000000US360470009001000","Block 1000, Block Group 1, Census Tract 9, Kings County, New York","260","224","183","22","0","13","0","6","36","33","6","0","17","0","9","0","0","0","1","0","0","0","0","0","0","3","0","1","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1000000US360470009001001","Block 1001, Block Group 1, Census Tract 9, Kings County, New York","793","725","616","27","0","75","0","7","68","66","7","2","17","1","39","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1000000US360470009001002","Block 1002, Block Group 1, Census Tract 9, Kings County, New York","112","89","86","1","0","1","0","1","23","14","1","3","2","0","3","1","2","0","1","0","0","0","0","1","0","5","0","0","0","3","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","4","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
