temp,temp_past,tree,income,builtfar
84.621,80.807,,250001,
83.402,80.981,,250001,
83.875,80.606,,158833,
83.334,79.394,,158833,
83.512,79.685,,158833,
82.827,80.144,,250001,
84.065,80.922,,250001,
78.251,76.43,,250001,
81.163,74.768,0.004,150022,8.52
79.991,75.839,0,163603,16.69
79.226,75.491,,181094,
79.928,75.474,0.011,205355,8.475
79.009,74.05,0,163603,20.75
78.881,73.896,0,163603,
79.731,75.971,,181094,
81.123,78.584,,250001,
83.434,80.842,,250001,
83.535,80.741,,250001,
84.064,81.412,,250001,
82.628,79.556,,250001,
81.19,79.263,0,184693,9.605
84.344,81.067,,250001,
82.686,80.684,0,250001,5.67
82.604,80.384,0,250001,6.19
79.872,79.677,,214643,
80.536,80.81,0,250001,4.915
80.441,75.831,,181094,
79.288,75.503,0,219732,0.19
80.038,76.256,,181094,
80.655,76.24,,181094,
77.985,73.273,,199643,
78.141,74.082,,199643,
78.996,74.576,0,180156,11.03
78.659,73.815,0,180156,4.85
78.21,73.23,0,180156,
80.818,79.377,0,250001,11.05
79.587,76.428,0,250001,13.26
82.595,83.449,0,80033,4.19
82.798,83.328,,24564,
80.98,79.587,0,73516,4.445
81.08,79.739,0,73516,2.775
79.192,76.73,,180263,
80.512,80.692,0,53011,3.94
81.897,83.276,0,78828,2.66
81.61,82.298,0,33110,4.23
78.826,75.911,0.046,83073,3.98
81.565,80.866,0,85037,2
80.174,80.514,0,55492,3.59
83.045,81.949,,26250,
77.499,81.088,0,48810,3.84
80.809,80.352,0,13053,3.95
84.555,82.839,0,65663,1.84
83.412,80.457,0,190208,10.905
82.868,78.006,0.01,53839,2.19
83.853,82.215,,134928,
84.584,81.003,,118365,
87.773,81.218,0,16319,
84.704,78.505,,14841,
84.142,78.435,,44514,
82.629,78.641,,109028,
82.397,77.967,0,110655,2.85
84.845,80.374,0,191902,2.665
83.213,79.986,,87396,
80.694,76.646,0,53839,15.81
82.48,77.939,0.025,162667,4.01
82.245,77.536,0,153319,
82.832,78.943,,156375,
83.208,81.255,0,142368,5.76
85.695,80.873,0,187125,4.49
83.261,79.662,0,154464,
85.305,81.66,0,110541,5.5
83.005,81.572,0,117284,2.76
81.707,77.968,0,103098,4.91
80.227,77.64,0,130097,2.63
82.378,78.775,0,212955,10.24
81.425,81.996,0,250001,4.88
82.926,82.748,0,250001,5.12
81.555,77.232,,89107,
86.153,81.651,0,26083,
85.037,79.627,0,14841,3.72
81.816,77.766,0.002,125415,
77.669,75.634,0,250001,0.44
81.735,80.313,0,83750,3.79
82.247,76.629,0.025,11140,4.88
81.387,79.365,0.013,45352,0.94
75.508,71.818,0,118942,3.94
78.62,73.079,0.148,95655,1.15
82.202,79.809,,230193,
78.16,73.503,0,180156,4.94
72.184,67.284,0.078,91023,0
80.808,82.471,0,28750,3.095
84.432,82.414,0,151521,5.5
84.537,80.603,0,79145,4.08
83.789,80.912,0,159861,10.83
79.416,81.883,0,53913,3.39
80.213,83.059,0,98627,5.05
80.528,83.718,0,56563,3.985
83.919,84.568,0,60179,3.405
77.643,73.602,,205464,
79.782,80.347,0.001,193359,4.2
81.383,76.909,0.001,54101,4.23
79.037,80.129,0,98627,4.665
79.072,83.301,0,30136,6.55
84.566,81.296,0.001,119279,4.04
84.868,80.155,0,162292,0
84.65,81.809,0,151521,4.17
81.899,81.592,0,250001,5
82.195,79.309,0.006,212955,1.61
83.367,79.789,0,109451,3.78
84.049,80.615,0,106699,
78.973,77.699,0,81875,48.08
82.181,78.365,0,81125,7.935
79.832,81.265,0.057,53641,1.3
82.463,79.599,0,200862,4.12
85.079,83.08,,250001,
73.266,70.408,0.588,205464,
81.494,79.598,0,143592,2.775
78.354,75.441,0,180156,5.03
81.55,79.294,0,148646,2.84
84.832,82.841,,75941,
84.275,80.915,0,128929,3.08
80.084,77.145,,136190,
78.397,75.597,,161118,
83.289,78.74,0.046,130878,0.9
81,81.864,0.007,55426,3.1
78.714,80.743,0,81542,3.67
82.638,78.23,0,53839,15.205
83.694,82.658,0,66743,6.05
84.541,79.543,0.005,16319,
84.643,80.452,0,162292,15.98
83.019,78.497,,69635,
82.383,79.235,0.03,169563,4.59
83.474,81.2,0.005,147411,2.64
79.202,77.236,0,130097,2.83
79.519,78.257,0,130097,3.625
86.63,82.538,0,250001,3.1
73.065,71.237,,97402,
79.421,76.584,,205355,
78.549,75.998,0.01,205464,7.53
82.6,76.912,0.005,158295,8.71
81.034,75.601,0,114659,4.27
82.123,79.139,,62778,
83.351,80.332,,62778,
82.651,79.289,,100500,
79.95,78.48,,56419,
81.682,80.102,,56419,
81.238,80.092,,56419,
82.316,80.688,0,56419,4.825
78.573,76.24,0.011,205464,2.18
86.827,80.829,0,98125,
82.941,80.626,0,150951,2.825
81.245,77.101,0,150951,2.015
75.698,71.793,0,250001,3.42
76.242,72.141,0,86920,
78.389,74.494,,74560,
78.658,75.352,,74560,
78.362,76.497,0,127628,
78.705,76.691,,205355,
80.039,77.664,0.002,132969,3.94
77.445,75.091,0,34669,
74.463,73.018,0,25705,
82.423,78.745,0.02,93598,8.585
82.943,79.554,,121964,
84.49,81.661,,121964,
83.985,80.68,,121964,
84.485,81.255,0,178750,3.87
83.861,81.574,,82057,
81.386,77.794,0,240982,3.38
79.498,78.408,0,245125,8.2
79.959,76.692,0,42434,
72.358,70.221,0.019,92578,2.73
73.481,71.089,0.294,92578,
72.124,69.05,0,144438,3.27
73.083,70.794,0.111,92304,
75.237,72.281,0.22,211071,
75.031,72.403,0.209,124278,
75.176,72.869,0.349,124278,
73.638,70.738,0.108,215590,
81.635,81.237,0,65256,7.4
80.696,80.411,,71905,
82.114,80.648,0,71905,1.37
83.551,82.399,0,67195,0
81.51,80.766,,65256,
81.488,80.747,,65256,
80.631,79.597,,71905,
82.415,81.113,0,71905,
82.357,81.338,,71905,
83.312,82.387,0,67195,3.83
73.838,69.763,0.633,118942,
73.752,70.635,0.433,118942,
81.996,78.641,0,90172,6.145
81.559,78.241,0,118750,2.93
81.925,78.288,0,164457,6.605
81.143,77.078,0,106212,2.895
82.58,78.704,0,119417,3.295
81.889,77.546,,119417,
82.447,79.185,0,92237,3.45
81.524,77.494,,131466,
79.51,76.975,0,250001,2.635
81.351,77.018,,131466,
81.452,77.493,,171569,
81.482,78.777,0,164541,3.58
82.88,80.119,0,92237,3.83
82.036,77.698,0,104547,4.08
81.067,77.369,0,227828,4.11
82.128,79.767,0,133167,3.56
81.73,78.32,,97043,
80.578,78.292,0,154021,3.005
80.975,78.169,0,185750,3.36
82.256,78.226,0,185750,3.22
80.812,79.471,0,154021,2.99
80.033,78.459,0,154021,3.325
79.321,75.325,0,230221,2.66
79.802,75.577,0,250001,2.33
84.418,78.067,0,250001,2.89
86.778,80.775,0,250001,9.95
82.92,79.068,0,144722,3.6
81.134,76.315,0,250001,3.16
84.434,80.496,0.004,148306,2.97
83.552,79.373,,154261,
80.021,77.382,0,230221,2.285
79.275,76.021,0,230221,2.48
83.545,79.761,0,120998,3.96
82.474,80.366,0,192021,
82.051,78.907,0,192021,
75.218,71.138,0.131,119125,
77.481,75.419,0.091,124278,
76.68,72.166,,114659,
75.567,72.738,0.03,205464,4.43
82.403,77.674,0,52551,0
80.656,76.02,0.118,25894,1.515
83.732,81.343,0,80469,3.78
82.723,82.971,,65256,
81.232,81.025,0,67195,0
79.725,77.812,0.016,106667,3.64
83.98,79.269,0,61957,0.98
82.364,82.872,,65256,
85.023,80.704,0,156406,4.82
79.042,78.144,0,15651,3.14
78.924,75.179,,131591,
80.026,77.317,,131591,
80.08,76.533,,230193,
82.151,78.003,,230193,
79.939,77.29,,131591,
84.693,81.587,0,15925,
83.636,80.862,,230193,
82.794,79.22,0,88750,1.745
82.063,79.576,0,15925,3.41
77.404,72.312,0,180156,
77.965,73.004,0,180156,5.48
80.514,75.989,0,180156,
77.099,73.332,0,180156,8.35
81.971,78.847,0,50650,1
72.429,67.599,0.133,91023,0
77.626,76.459,0,15651,0
79.914,80.849,,26250,
80.12,84.206,0,70893,4.12
80.347,83.899,0,48893,3.44
79.256,83.345,0,48893,3.64
80.868,82.078,0,28750,2.96
81.127,82.783,0,28750,10.55
81.172,83.343,0,65536,3.71
81.143,82.182,0,62986,0
84.663,82.09,,250001,
84.239,83.399,,250001,
84.007,81.823,0,250001,4.15
83.545,80.338,0,250001,4.58
85.393,82.047,0,151521,
85.927,82.805,0,151521,4.615
84.862,83.533,0,151521,4.83
85.409,83.536,0,151521,4.2
84.425,81.793,0,159861,8.525
85.538,83.499,0,159861,4.36
85.148,83.478,0,159861,4.95
84.275,82.509,0,159861,5.32
84.441,80.666,0,159861,5.9
85.306,83.327,0,151521,3.64
84.208,82.547,0,142368,4.59
85.198,83.273,0,159861,5.36
85.326,81.062,0,159861,7.295
85.325,82.232,0,159861,3
84.74,79.796,,18906,
81.619,78.076,0,243571,7
80.365,76.266,0,243571,
78.761,79.033,0,214643,4.88
83.259,79.493,0,120332,6.54
82.36,80.676,0.005,25859,2.67
82.499,79.669,0,14179,3.725
81.604,80.65,0,85451,3.98
83.524,83.89,0,100921,4
84.649,82.351,,98011,
84.449,84.722,0,74792,3.92
84.462,83.012,0,66389,3.9
85.56,79.845,0,96333,3.72
82.435,79.647,0,190208,10.77
82.545,81.764,0,12148,3.16
80.823,80.948,,51250,
80.97,79.635,0,95654,3.87
80.463,77.916,0.008,128047,3.68
83.699,80.988,0,85083,1.88
84.056,81.101,0,178750,3.345
84.028,79.566,,129865,
84.554,81,0,96354,4.03
85.132,82.295,,138452,
82.73,81.312,0,129896,3.72
82.294,83.093,0,89779,4.21
85.197,80.405,0,169750,3.23
81,78.798,0.02,19345,3.15
79.792,75.773,0.013,250001,3.2
81.863,80.417,0,112965,3.85
88.528,78.564,0,247611,7.07
76.261,74.834,0,15651,0.2
80.311,77.867,,208432,
81.407,76.44,0,177188,4.14
79.893,75.721,,80989,
82.89,77.748,,185750,
81.139,76.03,,131250,
81.127,77.455,0,47880,8.34
78.285,74.737,,74560,
81.499,77.891,0,250001,10.03
83.326,80.865,0,121976,3.79
84.949,80.638,0.011,93651,4.7
81.805,80.899,0,52159,2.46
82.779,81.278,0,126159,4
81.807,83.084,0,91212,2.38
80.541,81.284,0,61250,3.57
79.138,81.326,0.204,62986,
76.421,81.501,0.001,82621,
77.512,82.259,0.008,33373,4.27
80.285,82.381,0,65893,2.365
79.395,82.339,0,65893,2.5
80.452,82.304,0,48977,1.39
84.948,79.391,,131548,
77.341,76.095,0.049,84643,1.825
72.532,69.56,,250001,
82.72,80.346,0,158833,
84.499,80.621,,158833,
82.812,80.134,,250001,
78.083,72.732,0,180156,22.43
81.617,79.413,0,184693,4.57
81.959,80.092,0.002,184693,5.84
80.298,75.433,,181094,
78.653,74.165,,199643,
81.32,79.395,0,150951,
81.426,83.451,,134928,
77.635,80.023,0.016,46866,1.99
82.611,80.329,0,30106,3.78
82.063,80.891,,250001,
78.467,82.306,0,74141,3.39
84.685,81.506,,123977,
83.857,81.148,0,77031,3.805
81.375,80.076,0,79688,3.79
86.518,83.195,0,120449,3.79
79.829,76.641,0,236927,4.79
82.53,81.561,0,36347,3.855
84.977,80.928,0,118457,5.89
84.504,80.629,0.013,93651,2.81
84.737,81.905,0,70194,3.815
85.038,80.92,0,187125,5.63
85.213,81.543,0,97778,12.08
84.525,81.478,0,97778,10.165
84.246,81.487,0,142368,
84.608,82.287,0,102781,4.05
78.23,81.88,,108629,
81.315,77.204,0,213295,2.38
84.548,79.069,0,250001,5.78
83.27,80.162,0,144521,5.665
80.945,80.122,,76000,
85.545,82.24,0,187125,5.03
84.065,79.258,0,120332,5
81.564,81.291,0,46321,1.29
82.371,78.809,0,119417,3.39
83.335,80.913,0,77031,4.485
80.34,77.192,0,165221,3.55
83.288,79.92,0,181830,3.84
83.807,82.008,0,137935,3.855
84.488,82.736,0,200000,3.71
83.17,80.813,0,117284,2.785
81.965,77.443,0,212955,4.29
85.702,78.302,0,250001,15.57
84.254,82.804,0,250001,5.485
86.081,80.131,0,14841,
86.002,81.5,0,26083,
86.051,80.137,0,14841,
85.573,79.296,0,14841,3.15
86.097,80.169,0,14841,
85.597,79.352,0.009,14841,2.91
85.891,79.249,0.022,78393,3.415
85.752,79.009,0.055,78393,0.01
86.095,79.747,0,78393,
84.591,79.02,0.042,131548,
85.475,79.859,0.021,131548,3.61
85.202,79.601,0,131548,1.92
84.349,78.272,0,84432,
85.037,78.616,0,84432,
84.619,78.803,0.023,84432,
85.189,78.23,0,84432,
85.018,77.908,0,84432,
85.237,77.688,0.065,84432,0.01
83.924,77.008,,84432,
83.617,76.664,,84432,
84.679,76.348,,84432,
80.82,77.198,0,29566,
78.888,75.022,0,29566,
81.59,79.634,0,15925,4.21
80.749,81.448,0,47241,3.69
85.043,80.104,0,74081,2.92
83.807,82.745,,159276,
82.901,83.933,,134928,
80.804,77.04,0.024,25894,
83.655,80.321,0,45208,
83.002,79.322,0,138189,12.44
82.805,79.618,,90357,
81.28,77.847,0.19,169563,0.03
78.72,78.288,0,82006,1.9
77.346,77.496,,92578,
82.84,80.865,0,77000,3.82
83.567,77.135,0.008,84432,
80.615,77.471,0.108,75125,1.465
82.661,80.412,0,25859,2.93
80.977,78.727,0.027,19559,2.7
81.682,79.953,0,97500,2.46
83.081,80.915,0,63929,4.48
80.683,79.517,,114128,
80.051,77.378,0.012,33333,0.01
81.332,79.179,0.011,88333,4.17
85.501,78.642,,78393,
86.13,79.631,,78393,
85.627,79.99,,131548,
84.741,79.114,0.036,84432,2.54
85.184,78.967,0,84432,
82.091,81.023,0,250001,0.305
77.576,77.528,,205355,
79.248,74.532,0,182596,
74.825,73.272,,208438,
78.862,78.776,,108629,
78.753,75.227,,150993,
79.449,75.026,,150993,
76.298,72.957,0.51,215590,
80.656,77.304,0,12500,
79.782,76.236,0,11104,
81.261,81.281,,26250,
78.789,74.733,0,182596,0.52
78.202,76.191,0.071,143250,
79.036,76.739,,94398,
84.928,80.664,0,218125,6.21
83.218,79.553,0,218125,3.83
81.942,78.21,0.005,103861,2.48
85.936,80.71,0,215528,9.59
84.94,79.359,0,94375,5.92
86.544,82.148,0,215528,5.495
86.912,82.25,0,215528,7.7
82.761,80.896,0,240982,3.58
80.182,75.807,0,93598,3.605
82.042,78.297,,154408,
81.785,78.528,0,250001,2.66
81.946,79.314,0,240982,3.47
81.894,78.684,0.003,147411,2.41
82.91,80.365,0.003,137935,4.15
83.849,78.61,0,141146,2.28
82.037,77.224,0.057,125529,
83.314,79.211,0,96333,4.95
83.428,80.979,0,148512,5.05
86.469,80.641,0,96333,5.65
83.963,80.261,0,250001,4
83.966,81.917,0,148512,4.74
83.968,81.608,0,250001,3.79
83.902,80.84,0,144521,5.075
84.426,81.253,,230625,
79.58,79.214,,250001,
77.75,80.479,,250001,
80.484,82.836,,26250,
78.054,71.436,0,108140,
78.051,72.343,0,108140,
78.141,74.236,,191875,
84.037,81.908,,109906,
84.654,78.949,0.01,26083,0.88
85.391,80.017,0.007,26083,2.01
84.035,77.782,0,16025,
82.733,79.748,0.036,45208,2.55
83.454,79.946,0.003,154464,2.32
82.009,79.802,0,83750,2.875
79.685,75.413,0.016,205355,
84.287,81.735,0.016,159861,9.135
84.006,79.985,0,118365,3.465
82.321,80.858,0,71905,8.39
80.618,79.812,,71905,
82.575,82.84,,65256,
80.952,81.114,0.033,37729,1.23
80.231,80.811,0.001,36938,3.89
79.147,81.284,0.001,61413,3.56
79.971,81.523,0,82895,3.695
80.043,80.917,0,36938,2.615
80.074,79.694,0.005,80993,3.92
80.677,80.825,0,80993,3.99
82.925,81.522,0,52159,
82.424,82.477,0,52159,4.64
84.141,81.748,0,86696,5.8
81.969,81.035,0.005,59318,2.38
82.957,81.008,0.007,104342,1.98
81.369,80.087,0.002,104342,2.96
84.047,81.93,0,126159,4.145
81.546,82.04,0.006,80993,1.24
83.582,82.455,0,52159,3.615
83.808,83.214,0,54375,2.125
84.198,83.357,0,54375,3.11
82.291,82.136,0,72847,2.14
82.936,83.012,0,91212,2.525
81.975,82.014,0,72847,3.45
83.546,83.668,0,126159,3.86
78.354,78.254,0.004,45371,3.08
79.69,81.729,0,76713,1.95
80.227,81.834,0.003,43810,3.96
78.059,73.971,0,25894,
84.885,82.126,0,102781,3.69
84.321,82.286,0,142368,5
82.947,82.143,0,142368,5.07
84.419,83.302,0,142368,5.005
84.811,81.639,0,142368,4.46
85.07,81.303,0,187125,6.27
84.437,80.342,0,187125,4.485
82.142,78.628,,93598,
82.623,79.561,0.001,93598,3.345
83.305,78.861,0.026,154464,0.74
83.994,79.956,0,165530,2.22
85.008,81.5,0,250001,2.8
83.76,81.209,0,112172,3.11
85.462,82.004,0,195698,6.32
83.111,81.087,0.009,104539,2.77
84.096,78.679,0.012,72284,2.72
83.055,77.586,0.047,64886,3.79
84.031,83.83,,134928,
82.823,77.504,,44514,
81.712,79.152,0,250001,0
81.08,80.763,0,85497,4.58
82.272,81.491,0,250001,3
83.883,82.787,0,117284,2.53
81.108,80.593,0,85497,6.18
82.877,81.114,0,117284,2.22
81.764,79.215,0,85497,6.6
83.338,80.449,0,117284,2.26
81.64,79.102,0,250001,1.125
79.85,77.8,,130097,
81.188,77.014,,236563,
80.236,78.042,0,130097,3.12
81.452,76.148,,236563,
82.579,77.695,,236563,
86.166,80.599,,236563,
84.001,77.731,0,212955,8
83.703,77.905,0,16025,0
84.329,82.735,0,250001,6.185
85.774,79.879,0,250001,4
86.355,79.458,0,250001,
82.557,79.971,0,250001,
81.823,80.85,0.001,250001,5.665
81.894,77.627,,250001,
81.321,81.541,0,250001,5.085
83.189,82.92,0,250001,4.375
84.203,82.045,0,250001,5.08
84.949,80.455,0,250001,5.51
83.752,81.507,0,250001,4.48
81.369,83.039,0,62986,3.52
79.745,83.092,0,19179,4.155
80.892,79.505,0.126,61250,2.82
78.823,78.393,0.286,79412,0.08
79.937,81.998,0.001,49142,3.58
77.498,79.913,0.007,79737,4.185
79.731,79.521,0,47049,3.5
80.07,81.696,0,101094,2.94
77.314,80.394,0,74167,4.23
80.617,82.736,0,56683,0
82.221,82.258,0.284,76298,
82.287,82.957,0,62958,2.895
77.157,79.847,0.007,48977,5.41
79.103,80.723,0,61413,4.325
84.916,79.311,0,131548,
79.841,76.08,0,29566,
82.949,82.622,,65663,
80.429,83.44,0,61472,3.62
81.587,82.083,0,28750,
81.394,82.337,0,28750,0
78.866,78.574,0,214643,4.84
83.481,80.341,0,214643,15.29
85.468,81.119,,18906,
81.763,79.158,0,140524,2.85
78.733,74.865,,171339,
79.626,76.522,,131591,
83.783,80.497,0,15925,3.925
81.58,77.739,0,180156,16.95
81.534,82.494,0,42222,10.99
80.851,82.943,0,65536,3.79
83.672,81.628,0,151521,5.34
84.88,81.822,,250001,
85.246,82.456,0,159861,5.655
84.045,83.456,0,142368,4.475
81.812,78.578,0,243571,5.27
81.444,79.373,0,81875,11.82
81.822,78.803,0,12532,26.18
81.108,81.373,0.005,62027,2.88
80.037,80.177,0,85212,3.76
78.775,80.954,0,48542,4.86
81.241,79.867,0.002,96964,3.6
82.705,83.18,0,98233,2.44
82.194,83.78,0,55024,2.16
81.781,81.825,0,65256,
82.129,78.891,0.003,126429,5.905
80.566,78.311,,155250,
81.573,79.038,0.003,178988,7.27
85.613,82.045,0,118457,8.455
84.144,81.416,0,52108,3.87
82.813,80.069,0.001,85083,2.37
84.423,81.272,0,178750,9.085
87.168,79.659,0,247611,7.81
83.432,79.884,0,129865,3.455
83.712,80.275,,250001,
83.773,81.618,0,102781,4.56
83.838,83.661,,24564,
85.175,81.588,0.005,96844,3.895
85.477,78.877,0,204750,5.21
79.491,77.235,0,29423,
81.659,79.266,0,250001,2.39
81.354,80.364,0.005,205357,2.2
80.143,77.226,,101127,
80.072,77.125,0.02,36525,
79.313,76.518,0.004,30455,14.01
77.554,73.622,0.049,119125,3.48
78.05,73.012,0,86920,
84.94,79.163,0,215528,3.855
82.738,78.273,0,250001,10.405
84.688,80.6,0,95652,
85.459,81.666,0,247611,3.64
82.547,77.427,0,148306,2.35
79.478,75.267,0,226250,4.04
84.808,80.009,0,116940,3.93
78.002,73.713,0.047,250001,4.545
83.592,82.662,0,19671,
82.169,83.035,0,64722,4.025
77.273,74.944,0.037,82621,0
81.56,79.336,0,90469,3.015
80.691,77.457,0,106212,3.38
80.633,76.752,0,150547,4.385
85.031,80.336,0,144722,13.08
76.996,74.264,0.019,106667,
86.428,82.897,0,250001,
81.118,75.805,0,67292,5.26
82.507,79.368,0,193239,3.64
78.5,76.651,0.008,199917,3.775
77.898,75.937,0,219777,2.885
78.274,75.314,0,42434,
79.944,78.765,0,145750,4.495
81.648,79.185,0,232120,8.85
80.343,79.632,,103214,
81.476,76.731,0,177188,20.53
82.176,79.23,0.015,45352,
80.298,77.801,0.01,95655,2.875
82.518,81.456,0,250001,6.26
82.937,79.508,,158833,
83.293,81.556,0,250001,21.64
79.467,75.391,0.002,219732,10.6
79.028,74.496,0,180156,9.265
83.597,81.191,,101181,
79.944,75.928,0,163603,7.48
83.68,82.003,,77031,
81.45,79.115,0,201932,2.89
84.349,81.96,0,250001,5.285
83.02,80.031,0,104522,3.99
79.22,76.644,0.222,111579,
75.929,74.286,0,15651,
75.719,74.178,0,15651,3.09
79.544,75.754,0,163603,1.66
79.349,76.209,,205355,
79.626,76.286,0,59261,
75.453,73.853,0.015,25705,
79.579,77.93,0,168289,
82.328,79.805,0,192021,
73.953,69.567,,191875,
78.27,74.11,,191875,
81.831,76.874,0.013,53839,0
82.947,77.888,0,146053,7.095
80.56,77.578,0.016,169886,6.66
76.808,73.991,0.132,118942,4.49
83.596,81.511,0,12756,3.76
85.554,81.849,,101181,
81.351,81.057,0,67195,
83.484,80.973,0.005,86696,1.1
81.479,81.504,0,67195,
79.832,80.842,0.006,92462,1.42
80.306,77.709,0.042,106667,
80.041,79.806,0,57847,4.65
86.572,81.378,,120693,
81.233,78.075,0,180156,
81.517,79.674,,250001,
79.534,75.102,0.001,250001,
84.139,82.135,0,250001,5.295
84.167,80.005,0,250001,4.67
84.165,80.073,0,144521,4.76
82.33,79.608,0.002,191458,5.64
83.816,80.422,,185441,
84.055,80.22,0,95652,
84.612,80.881,,161250,
83.948,78.567,0,103963,5.5
84.054,78.479,,159886,
84.912,81.932,0,234286,9.275
83.924,80.883,0,234286,6.24
83.876,79.753,0,234286,6.77
85.016,80.651,0,207845,10.92
84.451,80.07,0,207845,11.365
84.79,80.422,0,207845,4.05
84.33,78.868,0,84375,4.11
85.605,80.368,0,129077,14.355
83.744,80.562,0,181830,3.19
84.989,81.717,0,181830,3.93
78.193,73.19,0.237,108140,
77.151,71.851,,86698,
82.028,79.174,,159276,
79.985,76.892,0,160285,6.32
82.501,76.945,0,250001,2.75
83.597,80.087,0,120998,3.01
83.202,79.387,0,96719,8.125
83.923,79.488,0,150476,3.5
82.285,78.328,,154261,
81.563,76.362,,169545,
81.93,78.336,0,111602,3.91
82.295,77.711,,133170,
83.102,78.81,,133170,
80.423,75.073,0,250001,9.15
80.387,74.796,0,83750,11.84
80.864,75.77,0,250001,10.53
77.281,72.666,0.076,250001,4.455
80.732,79.334,0,109605,3.19
80.519,78.427,0,128625,4.2
84.402,81.822,,56591,
82.142,79,0,123601,3.86
84.533,78.588,,157454,
84.719,80.264,0,192021,9.365
78.838,77.434,0.007,86920,5.2
80.556,77.214,0,170781,4.13
82.809,76.7,0,182596,4.065
80.919,76.272,0.003,116585,6.42
79.945,81.531,0,43810,3.78
79.925,81.528,0.006,103750,1.84
78.297,82.094,0,137689,1.98
78.696,82.449,0,137689,2.23
80.869,81.262,0,46402,3.7
82.119,83.191,0,62986,2.24
80.451,83.839,0,32547,2.35
79.644,82.76,0,65551,2.64
80.331,81.948,0,65551,5.04
81.624,83.38,0,32547,
81.178,82.204,0,30136,4.82
80.044,81.961,0,19179,3.29
84.372,80.503,0,162292,2.97
82.944,79.77,0,15925,4.935
80.097,81.317,0.005,79412,1.885
80.037,81.698,0.009,79412,2.1
80.036,81.676,0.005,61250,3.56
80,81.128,0,79412,2.12
80.609,82.071,0.086,49875,
79.331,82.437,0.005,49142,3.66
80.706,82.036,0.008,62986,3.85
79.754,80.078,0.028,62986,1.67
78.304,81.122,0,46866,3.47
81.647,83.887,0,47648,3.5
77.842,80.016,0.022,79737,2.025
79.141,82.57,0,67755,2.22
79.601,80.356,0.009,47049,3.53
79.299,79.591,,44338,
78.222,81.486,0.038,101094,4.08
79.514,82.041,0,101094,2.26
77.726,81.063,0.001,82621,2.44
77.772,81.148,0.002,46978,3.595
79.496,83.119,0,31799,3.84
82.058,82.565,0,36938,1.395
78.033,81.66,0,101094,2.005
79.421,82.767,0,67755,5.975
78.135,82.22,0,33373,4.01
77.785,79.255,0.005,55800,2.48
77.114,78.799,0.002,55800,5.11
79.408,83.5,0,77857,2.03
79.561,83.904,0,75958,3.255
79.587,83.807,0,77857,2.21
80.534,83.883,0,56053,3.46
80.352,84.153,0,56053,3.235
80.813,82.717,0,65893,2.18
80.94,83.84,,45703,
80.214,83.781,,45703,
80.072,81.635,,62027,
80.633,81.719,,62027,
79.358,82.597,0,62958,3.46
79.811,82.854,,62958,
83.012,82.788,0.014,49875,0
80.779,82.806,0,62958,2.215
80.183,82.794,0.001,65893,2.74
78.996,81.171,0.006,48977,3.735
84.233,83.059,0,74099,3.76
84.133,83.51,0,20025,3.44
85.169,82.761,0,26083,3.43
74.797,72.256,0,82006,
84.403,78.134,,26083,
82.783,81.671,0.004,20025,4.48
85.334,79.573,,14841,
85.594,79.419,0.004,14841,1.33
84.68,82.629,0,61264,3.905
83.453,79.499,0,101689,8.59
80.323,77.041,0,250001,
74.066,71.324,0.068,111579,
80.198,76.133,0,106895,
81.667,81.856,0,81667,3.72
80.578,78.378,0.039,143074,
79.86,76.84,0.039,130145,
79.16,75.359,0.019,130145,3.34
80.415,77.416,,94398,
82.307,78.799,0,86883,
81.544,79.066,,58272,
80.461,79.055,,58272,
82.178,79.472,0.007,77000,2.72
83.922,78.926,0.016,45844,4.14
84.15,77.97,0.004,45844,3.26
82.091,77.727,,12151,
84.885,80.768,0,45844,0.53
85.858,79.383,0,78393,
83.811,77.791,0.01,27422,
84.971,78.234,0.001,84432,
83.733,76.461,0.007,17218,
84.936,76.774,,84432,
83.488,77.533,0.048,45208,1.83
82.904,75.038,0.051,49803,1.9
79.438,78.724,0,15651,0.98
79.878,78.967,0.12,45352,0.79
81.055,77.988,,40742,
83.496,78.998,0.041,45352,1.61
80.681,77.39,0.017,19396,1.27
82.546,78.227,,40742,
74.675,70.213,0.233,91023,
73.238,70.548,0.324,79250,
76.244,71.42,0.049,118942,
78.336,78.025,0.097,98627,4.915
80.012,79.142,0,95655,3.72
80.043,77.739,0.011,82375,3.975
